zoom, tile_column, tile_row, layer_name, layer_count, total_features
13, 5775, 3660, landcover, 1, 44
13, 5775, 3659, place, 2, 14
13, 5775, 3659, poi, 3, 14
13, 5775, 3659, waterway, 1, 14
13, 5775, 3659, transportation, 4, 14
13, 5775, 3659, transportation_name, 1, 14
13, 5775, 3659, water, 3, 14
13, 5775, 3658, place, 1, 18
13, 5775, 3658, waterway, 1, 18
13, 5775, 3658, transportation, 3, 18
13, 5775, 3658, transportation_name, 1, 18
13, 5775, 3658, water, 4, 18
13, 5775, 3658, landuse, 2, 18
13, 5775, 3658, landcover, 6, 18
13, 5775, 3657, place, 1, 24
13, 5775, 3657, poi, 2, 24
13, 5775, 3657, waterway, 3, 24
13, 5775, 3657, transportation, 4, 24
13, 5775, 3657, transportation_name, 2, 24
13, 5775, 3657, building, 1, 24
13, 5775, 3657, water, 3, 24
13, 5775, 3657, landuse, 5, 24
13, 5775, 3657, landcover, 3, 24
13, 5775, 3656, poi, 3, 18
13, 5775, 3656, waterway, 3, 18
13, 5775, 3656, transportation, 4, 18
13, 5775, 3656, transportation_name, 2, 18
13, 5775, 3656, building, 1, 18
13, 5775, 3656, water, 2, 18
13, 5775, 3656, landcover, 3, 18
13, 5775, 3655, transportation, 1, 5
13, 5775, 3655, transportation_name, 1, 5
13, 5775, 3655, water, 1, 5
13, 5775, 3655, landcover, 2, 5
13, 5775, 3653, waterway, 1, 1
13, 5776, 3680, boundary, 1, 1
13, 5776, 3679, boundary, 1, 2
13, 5776, 3679, landcover, 1, 2
13, 5776, 3678, boundary, 2, 8
13, 5776, 3678, transportation, 2, 8
13, 5776, 3678, transportation_name, 1, 8
13, 5776, 3678, landcover, 3, 8
13, 5776, 3677, boundary, 2, 20
13, 5776, 3677, poi, 5, 20
13, 5776, 3677, waterway, 1, 20
13, 5776, 3677, transportation, 5, 20
13, 5776, 3677, transportation_name, 2, 20
13, 5776, 3677, landuse, 3, 20
13, 5776, 3677, landcover, 2, 20
13, 5776, 3676, place, 1, 46
13, 5776, 3676, boundary, 2, 46
13, 5776, 3676, poi, 13, 46
13, 5776, 3676, waterway, 3, 46
13, 5776, 3676, transportation, 10, 46
13, 5776, 3676, transportation_name, 6, 46
13, 5776, 3676, building, 5, 46
13, 5776, 3676, landuse, 3, 46
13, 5776, 3676, landcover, 3, 46
13, 5776, 3675, place, 2, 87
13, 5776, 3675, boundary, 2, 87
13, 5776, 3675, poi, 35, 87
13, 5776, 3675, waterway, 2, 87
13, 5776, 3675, transportation, 7, 87
13, 5776, 3675, transportation_name, 4, 87
13, 5776, 3675, building, 7, 87
13, 5776, 3675, water, 10, 87
13, 5776, 3675, landuse, 11, 87
13, 5776, 3675, landcover, 7, 87
13, 5776, 3674, place, 2, 23
13, 5776, 3674, boundary, 1, 23
13, 5776, 3674, poi, 5, 23
13, 5776, 3674, waterway, 1, 23
13, 5776, 3674, transportation, 3, 23
13, 5776, 3674, transportation_name, 2, 23
13, 5776, 3674, water, 4, 23
13, 5776, 3674, landuse, 2, 23
13, 5776, 3674, landcover, 3, 23
13, 5776, 3673, place, 2, 20
13, 5776, 3673, poi, 3, 20
13, 5776, 3673, waterway, 2, 20
13, 5776, 3673, transportation, 6, 20
13, 5776, 3673, transportation_name, 2, 20
13, 5776, 3673, water, 1, 20
13, 5776, 3673, landuse, 1, 20
13, 5776, 3673, landcover, 3, 20
13, 5776, 3672, poi, 1, 16
13, 5776, 3672, waterway, 1, 16
13, 5776, 3672, transportation, 7, 16
13, 5776, 3672, transportation_name, 4, 16
13, 5776, 3672, landuse, 1, 16
13, 5776, 3672, landcover, 2, 16
13, 5776, 3671, place, 2, 50
13, 5776, 3671, poi, 15, 50
13, 5776, 3671, waterway, 1, 50
13, 5776, 3671, transportation, 13, 50
13, 5776, 3671, transportation_name, 7, 50
13, 5776, 3671, building, 1, 50
13, 5776, 3671, landuse, 7, 50
13, 5776, 3671, landcover, 4, 50
13, 5776, 3670, poi, 2, 28
13, 5776, 3670, transportation, 11, 28
13, 5776, 3670, transportation_name, 8, 28
13, 5776, 3670, building, 1, 28
13, 5776, 3670, landuse, 1, 28
13, 5776, 3670, landcover, 5, 28
13, 5776, 3669, poi, 4, 35
13, 5776, 3669, waterway, 1, 35
13, 5776, 3669, transportation, 14, 35
13, 5776, 3669, transportation_name, 9, 35
13, 5776, 3669, building, 3, 35
13, 5776, 3669, water, 1, 35
13, 5776, 3669, landcover, 3, 35
13, 5776, 3668, place, 6, 751
13, 5776, 3668, poi, 498, 751
13, 5776, 3668, waterway, 3, 751
13, 5776, 3668, transportation, 23, 751
13, 5776, 3668, transportation_name, 33, 751
13, 5776, 3668, building, 122, 751
13, 5776, 3668, water, 3, 751
13, 5776, 3668, landuse, 34, 751
13, 5776, 3668, landcover, 29, 751
13, 5776, 3667, place, 20, 2290
13, 5776, 3667, poi, 1672, 2290
13, 5776, 3667, waterway, 7, 2290
13, 5776, 3667, transportation, 41, 2290
13, 5776, 3667, transportation_name, 112, 2290
13, 5776, 3667, building, 168, 2290
13, 5776, 3667, water, 6, 2290
13, 5776, 3667, landuse, 192, 2290
13, 5776, 3667, landcover, 72, 2290
13, 5776, 3666, place, 10, 1128
13, 5776, 3666, poi, 625, 1128
13, 5776, 3666, waterway, 5, 1128
13, 5776, 3666, transportation, 45, 1128
13, 5776, 3666, transportation_name, 91, 1128
13, 5776, 3666, building, 177, 1128
13, 5776, 3666, water, 9, 1128
13, 5776, 3666, landuse, 125, 1128
13, 5776, 3666, landcover, 41, 1128
13, 5776, 3665, place, 3, 361
13, 5776, 3665, poi, 145, 361
13, 5776, 3665, waterway, 3, 361
13, 5776, 3665, transportation, 33, 361
13, 5776, 3665, transportation_name, 24, 361
13, 5776, 3665, building, 118, 361
13, 5776, 3665, water, 9, 361
13, 5776, 3665, landuse, 20, 361
13, 5776, 3665, landcover, 6, 361
13, 5776, 3664, place, 1, 401
13, 5776, 3664, poi, 166, 401
13, 5776, 3664, waterway, 1, 401
13, 5776, 3664, transportation, 19, 401
13, 5776, 3664, transportation_name, 9, 401
13, 5776, 3664, building, 173, 401
13, 5776, 3664, water, 3, 401
13, 5776, 3664, landuse, 14, 401
13, 5776, 3664, landcover, 15, 401
13, 5776, 3663, poi, 48, 150
13, 5776, 3663, waterway, 1, 150
13, 5776, 3663, transportation, 17, 150
13, 5776, 3663, transportation_name, 12, 150
13, 5776, 3663, building, 60, 150
13, 5776, 3663, water, 4, 150
13, 5776, 3663, landuse, 3, 150
13, 5776, 3663, landcover, 5, 150
13, 5776, 3662, poi, 23, 49
13, 5776, 3662, waterway, 1, 49
13, 5776, 3662, transportation, 11, 49
13, 5776, 3662, transportation_name, 4, 49
13, 5776, 3662, building, 5, 49
13, 5776, 3662, water, 3, 49
13, 5776, 3662, landuse, 1, 49
13, 5776, 3662, landcover, 1, 49
13, 5776, 3661, place, 1, 263
13, 5776, 3661, poi, 180, 263
13, 5776, 3661, waterway, 1, 263
13, 5776, 3661, transportation, 16, 263
13, 5776, 3661, transportation_name, 8, 263
13, 5776, 3661, building, 31, 263
13, 5776, 3661, water, 5, 263
13, 5776, 3661, landuse, 16, 263
13, 5776, 3661, landcover, 5, 263
13, 5776, 3660, poi, 10, 36
13, 5776, 3660, waterway, 2, 36
13, 5776, 3660, transportation, 6, 36
13, 5776, 3660, transportation_name, 3, 36
13, 5776, 3660, building, 6, 36
13, 5776, 3660, water, 3, 36
13, 5776, 3660, landuse, 6, 36
13, 5776, 3659, waterway, 2, 16
13, 5776, 3659, transportation, 4, 16
13, 5776, 3659, transportation_name, 2, 16
13, 5776, 3659, water, 2, 16
13, 5776, 3659, landuse, 3, 16
13, 5776, 3659, landcover, 3, 16
13, 5776, 3658, poi, 6, 19
13, 5776, 3658, waterway, 2, 19
13, 5776, 3658, transportation, 5, 19
13, 5776, 3658, transportation_name, 3, 19
13, 5776, 3658, water, 2, 19
13, 5776, 3658, landcover, 1, 19
13, 5776, 3657, poi, 3, 18
13, 5776, 3657, waterway, 3, 18
13, 5776, 3657, transportation, 6, 18
13, 5776, 3657, transportation_name, 3, 18
13, 5776, 3657, water, 2, 18
13, 5776, 3657, landcover, 1, 18
13, 5776, 3656, waterway, 1, 7
13, 5776, 3656, transportation, 3, 7
13, 5776, 3656, transportation_name, 2, 7
13, 5776, 3656, landcover, 1, 7
13, 5776, 3655, waterway, 1, 7
13, 5776, 3655, transportation, 3, 7
13, 5776, 3655, transportation_name, 2, 7
13, 5776, 3655, landcover, 1, 7
13, 5776, 3654, waterway, 1, 1
13, 5776, 3653, waterway, 1, 1
13, 5777, 3680, boundary, 1, 1
13, 5777, 3679, boundary, 1, 2
13, 5777, 3679, landcover, 1, 2
13, 5777, 3678, boundary, 1, 6
13, 5777, 3678, transportation, 2, 6
13, 5777, 3678, transportation_name, 1, 6
13, 5777, 3678, landcover, 2, 6
13, 5777, 3677, place, 1, 22
13, 5777, 3677, boundary, 2, 22
13, 5777, 3677, waterway, 1, 22
13, 5777, 3677, transportation, 6, 22
13, 5777, 3677, transportation_name, 4, 22
13, 5777, 3677, water, 6, 22
13, 5777, 3677, landcover, 2, 22
13, 5777, 3676, boundary, 2, 20
13, 5777, 3676, waterway, 2, 20
13, 5777, 3676, transportation, 6, 20
13, 5777, 3676, transportation_name, 3, 20
13, 5777, 3676, building, 1, 20
13, 5777, 3676, water, 3, 20
13, 5777, 3676, landuse, 1, 20
13, 5777, 3676, landcover, 2, 20
13, 5777, 3675, place, 2, 62
13, 5777, 3675, boundary, 2, 62
13, 5777, 3675, poi, 5, 62
13, 5777, 3675, waterway, 4, 62
13, 5777, 3675, transportation, 8, 62
13, 5777, 3675, transportation_name, 5, 62
13, 5777, 3675, building, 16, 62
13, 5777, 3675, water, 9, 62
13, 5777, 3675, landuse, 3, 62
13, 5777, 3675, landcover, 8, 62
13, 5777, 3674, place, 2, 32
13, 5777, 3674, boundary, 1, 32
13, 5777, 3674, poi, 3, 32
13, 5777, 3674, waterway, 3, 32
13, 5777, 3674, transportation, 7, 32
13, 5777, 3674, transportation_name, 5, 32
13, 5777, 3674, building, 5, 32
13, 5777, 3674, water, 3, 32
13, 5777, 3674, landuse, 1, 32
13, 5777, 3674, landcover, 2, 32
13, 5777, 3673, place, 1, 45
13, 5777, 3673, poi, 15, 45
13, 5777, 3673, waterway, 4, 45
13, 5777, 3673, transportation, 9, 45
13, 5777, 3673, transportation_name, 7, 45
13, 5777, 3673, building, 3, 45
13, 5777, 3673, water, 1, 45
13, 5777, 3673, landuse, 3, 45
13, 5777, 3673, landcover, 2, 45
13, 5777, 3672, place, 3, 24
13, 5777, 3672, poi, 1, 24
13, 5777, 3672, transportation, 10, 24
13, 5777, 3672, transportation_name, 4, 24
13, 5777, 3672, building, 1, 24
13, 5777, 3672, water, 2, 24
13, 5777, 3672, landuse, 2, 24
13, 5777, 3672, landcover, 1, 24
13, 5777, 3671, place, 1, 16
13, 5777, 3671, poi, 2, 16
13, 5777, 3671, transportation, 4, 16
13, 5777, 3671, transportation_name, 1, 16
13, 5777, 3671, water, 5, 16
13, 5777, 3671, landcover, 3, 16
13, 5777, 3670, place, 1, 19
13, 5777, 3670, poi, 1, 19
13, 5777, 3670, transportation, 6, 19
13, 5777, 3670, transportation_name, 2, 19
13, 5777, 3670, water, 6, 19
13, 5777, 3670, landuse, 1, 19
13, 5777, 3670, landcover, 2, 19
13, 5777, 3669, place, 1, 31
13, 5777, 3669, poi, 4, 31
13, 5777, 3669, transportation, 4, 31
13, 5777, 3669, transportation_name, 3, 31
13, 5777, 3669, building, 4, 31
13, 5777, 3669, water, 10, 31
13, 5777, 3669, park, 1, 31
13, 5777, 3669, landcover, 4, 31
13, 5777, 3668, place, 3, 427
13, 5777, 3668, poi, 177, 427
13, 5777, 3668, waterway, 1, 427
13, 5777, 3668, transportation, 22, 427
13, 5777, 3668, transportation_name, 18, 427
13, 5777, 3668, building, 158, 427
13, 5777, 3668, park, 1, 427
13, 5777, 3668, landuse, 25, 427
13, 5777, 3668, landcover, 22, 427
13, 5777, 3667, place, 5, 852
13, 5777, 3667, poi, 440, 852
13, 5777, 3667, waterway, 9, 852
13, 5777, 3667, transportation, 31, 852
13, 5777, 3667, transportation_name, 44, 852
13, 5777, 3667, building, 192, 852
13, 5777, 3667, water, 2, 852
13, 5777, 3667, aeroway, 3, 852
13, 5777, 3667, landuse, 98, 852
13, 5777, 3667, landcover, 28, 852
13, 5777, 3666, place, 7, 1180
13, 5777, 3666, poi, 589, 1180
13, 5777, 3666, waterway, 5, 1180
13, 5777, 3666, transportation, 41, 1180
13, 5777, 3666, transportation_name, 66, 1180
13, 5777, 3666, building, 319, 1180
13, 5777, 3666, water, 12, 1180
13, 5777, 3666, landuse, 91, 1180
13, 5777, 3666, landcover, 50, 1180
13, 5777, 3665, place, 4, 560
13, 5777, 3665, poi, 281, 560
13, 5777, 3665, waterway, 2, 560
13, 5777, 3665, transportation, 20, 560
13, 5777, 3665, transportation_name, 23, 560
13, 5777, 3665, building, 137, 560
13, 5777, 3665, water, 7, 560
13, 5777, 3665, aeroway, 38, 560
13, 5777, 3665, aerodrome_label, 1, 560
13, 5777, 3665, landuse, 24, 560
13, 5777, 3665, landcover, 23, 560
13, 5777, 3664, poi, 18, 68
13, 5777, 3664, transportation, 10, 68
13, 5777, 3664, transportation_name, 9, 68
13, 5777, 3664, building, 19, 68
13, 5777, 3664, landuse, 11, 68
13, 5777, 3664, landcover, 1, 68
13, 5777, 3663, place, 1, 62
13, 5777, 3663, poi, 14, 62
13, 5777, 3663, waterway, 2, 62
13, 5777, 3663, transportation, 14, 62
13, 5777, 3663, transportation_name, 17, 62
13, 5777, 3663, building, 8, 62
13, 5777, 3663, water, 3, 62
13, 5777, 3663, landuse, 3, 62
13, 5777, 3662, transportation, 4, 17
13, 5777, 3662, transportation_name, 2, 17
13, 5777, 3662, building, 2, 17
13, 5777, 3662, water, 5, 17
13, 5777, 3662, landuse, 3, 17
13, 5777, 3662, landcover, 1, 17
13, 5777, 3661, poi, 4, 20
13, 5777, 3661, waterway, 1, 20
13, 5777, 3661, transportation, 4, 20
13, 5777, 3661, transportation_name, 2, 20
13, 5777, 3661, building, 4, 20
13, 5777, 3661, water, 3, 20
13, 5777, 3661, landuse, 1, 20
13, 5777, 3661, landcover, 1, 20
13, 5777, 3660, poi, 5, 27
13, 5777, 3660, waterway, 3, 27
13, 5777, 3660, transportation, 4, 27
13, 5777, 3660, transportation_name, 2, 27
13, 5777, 3660, building, 5, 27
13, 5777, 3660, water, 3, 27
13, 5777, 3660, landuse, 3, 27
13, 5777, 3660, landcover, 2, 27
13, 5777, 3659, place, 1, 74
13, 5777, 3659, poi, 39, 74
13, 5777, 3659, waterway, 3, 74
13, 5777, 3659, transportation, 10, 74
13, 5777, 3659, transportation_name, 6, 74
13, 5777, 3659, building, 6, 74
13, 5777, 3659, water, 3, 74
13, 5777, 3659, landuse, 2, 74
13, 5777, 3659, landcover, 4, 74
13, 5777, 3658, place, 2, 60
13, 5777, 3658, poi, 29, 60
13, 5777, 3658, waterway, 2, 60
13, 5777, 3658, transportation, 9, 60
13, 5777, 3658, transportation_name, 5, 60
13, 5777, 3658, building, 3, 60
13, 5777, 3658, water, 3, 60
13, 5777, 3658, landuse, 7, 60
13, 5777, 3657, poi, 1, 17
13, 5777, 3657, waterway, 1, 17
13, 5777, 3657, transportation, 3, 17
13, 5777, 3657, transportation_name, 5, 17
13, 5777, 3657, water, 4, 17
13, 5777, 3657, landuse, 2, 17
13, 5777, 3657, landcover, 1, 17
13, 5777, 3656, place, 1, 15
13, 5777, 3656, poi, 3, 15
13, 5777, 3656, waterway, 1, 15
13, 5777, 3656, transportation, 3, 15
13, 5777, 3656, transportation_name, 3, 15
13, 5777, 3656, landuse, 3, 15
13, 5777, 3656, landcover, 1, 15
13, 5777, 3655, waterway, 1, 1
13, 5777, 3654, waterway, 1, 1
13, 5778, 3680, boundary, 1, 2
13, 5778, 3680, landcover, 1, 2
13, 5778, 3679, boundary, 1, 2
13, 5778, 3679, landcover, 1, 2
13, 5778, 3678, boundary, 1, 8
13, 5778, 3678, waterway, 1, 8
13, 5778, 3678, transportation, 3, 8
13, 5778, 3678, transportation_name, 2, 8
13, 5778, 3678, landcover, 1, 8
13, 5778, 3677, place, 2, 30
13, 5778, 3677, boundary, 1, 30
13, 5778, 3677, poi, 1, 30
13, 5778, 3677, waterway, 2, 30
13, 5778, 3677, transportation, 7, 30
13, 5778, 3677, transportation_name, 2, 30
13, 5778, 3677, building, 4, 30
13, 5778, 3677, water, 10, 30
13, 5778, 3677, landcover, 1, 30
13, 5778, 3676, place, 1, 53
13, 5778, 3676, boundary, 1, 53
13, 5778, 3676, poi, 2, 53
13, 5778, 3676, waterway, 2, 53
13, 5778, 3676, transportation, 5, 53
13, 5778, 3676, transportation_name, 2, 53
13, 5778, 3676, building, 21, 53
13, 5778, 3676, water, 6, 53
13, 5778, 3676, landuse, 11, 53
13, 5778, 3676, landcover, 2, 53
13, 5778, 3675, place, 2, 110
13, 5778, 3675, boundary, 2, 110
13, 5778, 3675, poi, 2, 110
13, 5778, 3675, waterway, 5, 110
13, 5778, 3675, transportation, 12, 110
13, 5778, 3675, transportation_name, 8, 110
13, 5778, 3675, building, 49, 110
13, 5778, 3675, water, 4, 110
13, 5778, 3675, landuse, 21, 110
13, 5778, 3675, landcover, 5, 110
13, 5778, 3674, place, 1, 42
13, 5778, 3674, boundary, 1, 42
13, 5778, 3674, poi, 3, 42
13, 5778, 3674, waterway, 2, 42
13, 5778, 3674, transportation, 14, 42
13, 5778, 3674, transportation_name, 4, 42
13, 5778, 3674, building, 9, 42
13, 5778, 3674, water, 4, 42
13, 5778, 3674, landuse, 1, 42
13, 5778, 3674, landcover, 3, 42
13, 5778, 3673, place, 2, 27
13, 5778, 3673, poi, 7, 27
13, 5778, 3673, waterway, 1, 27
13, 5778, 3673, transportation, 5, 27
13, 5778, 3673, transportation_name, 2, 27
13, 5778, 3673, building, 5, 27
13, 5778, 3673, water, 3, 27
13, 5778, 3673, landcover, 2, 27
13, 5778, 3672, place, 1, 16
13, 5778, 3672, poi, 2, 16
13, 5778, 3672, transportation, 3, 16
13, 5778, 3672, transportation_name, 2, 16
13, 5778, 3672, water, 4, 16
13, 5778, 3672, landuse, 1, 16
13, 5778, 3672, landcover, 3, 16
13, 5778, 3671, place, 2, 42
13, 5778, 3671, poi, 1, 42
13, 5778, 3671, transportation, 5, 42
13, 5778, 3671, transportation_name, 2, 42
13, 5778, 3671, water, 18, 42
13, 5778, 3671, landuse, 2, 42
13, 5778, 3671, landcover, 12, 42
13, 5778, 3670, place, 1, 21
13, 5778, 3670, poi, 4, 21
13, 5778, 3670, transportation, 6, 21
13, 5778, 3670, transportation_name, 4, 21
13, 5778, 3670, water, 5, 21
13, 5778, 3670, landuse, 1, 21
13, 5778, 3669, poi, 1, 14
13, 5778, 3669, transportation, 4, 14
13, 5778, 3669, transportation_name, 1, 14
13, 5778, 3669, water, 7, 14
13, 5778, 3669, landcover, 1, 14
13, 5778, 3668, place, 2, 163
13, 5778, 3668, poi, 50, 163
13, 5778, 3668, waterway, 1, 163
13, 5778, 3668, transportation, 15, 163
13, 5778, 3668, transportation_name, 9, 163
13, 5778, 3668, building, 75, 163
13, 5778, 3668, landuse, 8, 163
13, 5778, 3668, landcover, 3, 163
13, 5778, 3667, place, 1, 909
13, 5778, 3667, poi, 506, 909
13, 5778, 3667, waterway, 3, 909
13, 5778, 3667, transportation, 33, 909
13, 5778, 3667, transportation_name, 32, 909
13, 5778, 3667, building, 221, 909
13, 5778, 3667, water, 3, 909
13, 5778, 3667, aeroway, 2, 909
13, 5778, 3667, aerodrome_label, 1, 909
13, 5778, 3667, landuse, 69, 909
13, 5778, 3667, landcover, 38, 909
13, 5778, 3666, place, 4, 607
13, 5778, 3666, poi, 331, 607
13, 5778, 3666, waterway, 4, 607
13, 5778, 3666, transportation, 31, 607
13, 5778, 3666, transportation_name, 23, 607
13, 5778, 3666, building, 154, 607
13, 5778, 3666, water, 2, 607
13, 5778, 3666, landuse, 46, 607
13, 5778, 3666, landcover, 12, 607
13, 5778, 3665, poi, 67, 276
13, 5778, 3665, waterway, 2, 276
13, 5778, 3665, transportation, 14, 276
13, 5778, 3665, transportation_name, 14, 276
13, 5778, 3665, building, 78, 276
13, 5778, 3665, water, 3, 276
13, 5778, 3665, aeroway, 70, 276
13, 5778, 3665, aerodrome_label, 1, 276
13, 5778, 3665, landuse, 14, 276
13, 5778, 3665, landcover, 13, 276
13, 5778, 3664, poi, 2, 30
13, 5778, 3664, waterway, 1, 30
13, 5778, 3664, transportation, 9, 30
13, 5778, 3664, transportation_name, 4, 30
13, 5778, 3664, building, 4, 30
13, 5778, 3664, water, 4, 30
13, 5778, 3664, landuse, 5, 30
13, 5778, 3664, landcover, 1, 30
13, 5778, 3663, poi, 1, 18
13, 5778, 3663, waterway, 2, 18
13, 5778, 3663, transportation, 6, 18
13, 5778, 3663, transportation_name, 2, 18
13, 5778, 3663, building, 2, 18
13, 5778, 3663, water, 2, 18
13, 5778, 3663, landuse, 2, 18
13, 5778, 3663, landcover, 1, 18
13, 5778, 3662, poi, 1, 8
13, 5778, 3662, waterway, 1, 8
13, 5778, 3662, transportation, 2, 8
13, 5778, 3662, transportation_name, 1, 8
13, 5778, 3662, building, 1, 8
13, 5778, 3662, water, 1, 8
13, 5778, 3662, landuse, 1, 8
13, 5778, 3661, place, 4, 38
13, 5778, 3661, poi, 11, 38
13, 5778, 3661, waterway, 3, 38
13, 5778, 3661, transportation, 7, 38
13, 5778, 3661, transportation_name, 3, 38
13, 5778, 3661, building, 2, 38
13, 5778, 3661, water, 3, 38
13, 5778, 3661, landuse, 4, 38
13, 5778, 3661, landcover, 1, 38
13, 5778, 3660, poi, 2, 13
13, 5778, 3660, waterway, 2, 13
13, 5778, 3660, transportation, 4, 13
13, 5778, 3660, transportation_name, 2, 13
13, 5778, 3660, water, 1, 13
13, 5778, 3660, landuse, 1, 13
13, 5778, 3660, landcover, 1, 13
13, 5778, 3659, poi, 2, 16
13, 5778, 3659, waterway, 1, 16
13, 5778, 3659, transportation, 4, 16
13, 5778, 3659, transportation_name, 1, 16
13, 5778, 3659, water, 3, 16
13, 5778, 3659, landuse, 5, 16
13, 5778, 3658, poi, 2, 7
13, 5778, 3658, transportation, 2, 7
13, 5778, 3658, transportation_name, 2, 7
13, 5778, 3658, water, 1, 7
13, 5778, 3657, poi, 2, 21
13, 5778, 3657, waterway, 2, 21
13, 5778, 3657, transportation, 7, 21
13, 5778, 3657, transportation_name, 4, 21
13, 5778, 3657, building, 2, 21
13, 5778, 3657, water, 3, 21
13, 5778, 3657, landuse, 1, 21
13, 5778, 3656, poi, 2, 19
13, 5778, 3656, waterway, 3, 19
13, 5778, 3656, transportation, 7, 19
13, 5778, 3656, transportation_name, 3, 19
13, 5778, 3656, building, 2, 19
13, 5778, 3656, water, 2, 19
13, 5778, 3655, waterway, 1, 6
13, 5778, 3655, transportation, 2, 6
13, 5778, 3655, transportation_name, 1, 6
13, 5778, 3655, building, 2, 6
13, 5778, 3654, waterway, 1, 1
13, 5779, 3679, boundary, 1, 2
13, 5779, 3679, landcover, 1, 2
13, 5779, 3678, boundary, 1, 5
13, 5779, 3678, waterway, 1, 5
13, 5779, 3678, transportation, 1, 5
13, 5779, 3678, transportation_name, 1, 5
13, 5779, 3678, landcover, 1, 5
13, 5779, 3677, boundary, 1, 39
13, 5779, 3677, poi, 1, 39
13, 5779, 3677, waterway, 1, 39
13, 5779, 3677, transportation, 6, 39
13, 5779, 3677, transportation_name, 4, 39
13, 5779, 3677, building, 18, 39
13, 5779, 3677, water, 1, 39
13, 5779, 3677, landuse, 6, 39
13, 5779, 3677, landcover, 1, 39
13, 5779, 3676, place, 1, 108
13, 5779, 3676, boundary, 1, 108
13, 5779, 3676, poi, 12, 108
13, 5779, 3676, waterway, 3, 108
13, 5779, 3676, transportation, 13, 108
13, 5779, 3676, transportation_name, 7, 108
13, 5779, 3676, building, 58, 108
13, 5779, 3676, water, 7, 108
13, 5779, 3676, landuse, 5, 108
13, 5779, 3676, landcover, 1, 108
13, 5779, 3675, place, 2, 59
13, 5779, 3675, boundary, 2, 59
13, 5779, 3675, poi, 24, 59
13, 5779, 3675, waterway, 2, 59
13, 5779, 3675, transportation, 5, 59
13, 5779, 3675, transportation_name, 3, 59
13, 5779, 3675, building, 13, 59
13, 5779, 3675, water, 1, 59
13, 5779, 3675, landuse, 3, 59
13, 5779, 3675, landcover, 4, 59
13, 5779, 3674, boundary, 1, 10
13, 5779, 3674, poi, 1, 10
13, 5779, 3674, transportation, 2, 10
13, 5779, 3674, transportation_name, 1, 10
13, 5779, 3674, water, 1, 10
13, 5779, 3674, landcover, 4, 10
13, 5779, 3673, place, 2, 17
13, 5779, 3673, poi, 1, 17
13, 5779, 3673, waterway, 1, 17
13, 5779, 3673, transportation, 3, 17
13, 5779, 3673, transportation_name, 2, 17
13, 5779, 3673, water, 5, 17
13, 5779, 3673, landuse, 1, 17
13, 5779, 3673, landcover, 2, 17
13, 5779, 3672, place, 1, 18
13, 5779, 3672, poi, 2, 18
13, 5779, 3672, transportation, 4, 18
13, 5779, 3672, transportation_name, 4, 18
13, 5779, 3672, water, 1, 18
13, 5779, 3672, landuse, 1, 18
13, 5779, 3672, landcover, 3, 18
13, 5779, 3672, mountain_peak, 2, 18
13, 5779, 3671, place, 1, 17
13, 5779, 3671, poi, 3, 17
13, 5779, 3671, waterway, 1, 17
13, 5779, 3671, transportation, 4, 17
13, 5779, 3671, transportation_name, 2, 17
13, 5779, 3671, water, 4, 17
13, 5779, 3671, landuse, 1, 17
13, 5779, 3671, landcover, 1, 17
13, 5779, 3670, place, 3, 24
13, 5779, 3670, poi, 2, 24
13, 5779, 3670, transportation, 6, 24
13, 5779, 3670, transportation_name, 2, 24
13, 5779, 3670, building, 1, 24
13, 5779, 3670, water, 5, 24
13, 5779, 3670, landuse, 4, 24
13, 5779, 3670, landcover, 1, 24
13, 5779, 3669, place, 2, 28
13, 5779, 3669, poi, 1, 28
13, 5779, 3669, waterway, 1, 28
13, 5779, 3669, transportation, 5, 28
13, 5779, 3669, transportation_name, 4, 28
13, 5779, 3669, building, 4, 28
13, 5779, 3669, water, 8, 28
13, 5779, 3669, landcover, 3, 28
13, 5779, 3668, place, 2, 88
13, 5779, 3668, poi, 14, 88
13, 5779, 3668, waterway, 4, 88
13, 5779, 3668, transportation, 13, 88
13, 5779, 3668, transportation_name, 7, 88
13, 5779, 3668, building, 33, 88
13, 5779, 3668, landuse, 14, 88
13, 5779, 3668, landcover, 1, 88
13, 5779, 3667, place, 2, 77
13, 5779, 3667, poi, 29, 77
13, 5779, 3667, waterway, 3, 77
13, 5779, 3667, transportation, 14, 77
13, 5779, 3667, transportation_name, 4, 77
13, 5779, 3667, building, 18, 77
13, 5779, 3667, water, 1, 77
13, 5779, 3667, landuse, 4, 77
13, 5779, 3667, landcover, 2, 77
13, 5779, 3666, place, 3, 44
13, 5779, 3666, poi, 1, 44
13, 5779, 3666, waterway, 1, 44
13, 5779, 3666, transportation, 5, 44
13, 5779, 3666, transportation_name, 2, 44
13, 5779, 3666, building, 25, 44
13, 5779, 3666, water, 2, 44
13, 5779, 3666, aeroway, 1, 44
13, 5779, 3666, landuse, 4, 44
13, 5779, 3665, place, 1, 288
13, 5779, 3665, poi, 174, 288
13, 5779, 3665, transportation, 16, 288
13, 5779, 3665, transportation_name, 12, 288
13, 5779, 3665, building, 60, 288
13, 5779, 3665, water, 15, 288
13, 5779, 3665, landuse, 7, 288
13, 5779, 3665, landcover, 3, 288
13, 5779, 3664, waterway, 1, 25
13, 5779, 3664, transportation, 4, 25
